-255.10324	-213.76744
-97.10996	-524.81824
209.4639	-427.572
649.9088	-161.17384
-28.26278	10.083263
-367.03284	-462.96558
269.4626	-925.8407
1193.3862	-427.9303
-775.26196	-2415.4033
-1079.5812	1411.8013
-1056.9391	-419.39084
156.14075	-665.0406
808.45605	14.466471
-173.32852	345.22504
-390.19485	-358.3084
-227.53334	-299.8697
45.242577	-736.77454
519.4656	-463.16116
160.43115	9.591344
-778.8151	286.94168
-696.61414	-1411.8906
316.47946	-456.31058
424.92838	187.35434
-219.54893	537.5239
-1147.6046	-402.77954
244.54018	-1080.1783
729.7967	-139.05663
-101.65472	147.19138
-364.62607	45.4358
-291.63132	-209.21277
-64.7411	-636.3602
662.6468	-438.72968
843.2851	739.1712
-748.7132	-273.75464
-576.9073	-1089.9443
419.33167	-787.60205
296.998	-81.674286
-182.21742	73.9265
-737.641	-122.95989
-421.22418	-920.94836
333.916	-663.49554
265.72763	389.13614
-331.5763	140.45207
-287.48517	-585.51013
-645.8905	-636.9885
553.76874	-24.420097
216.435	-277.62967
-424.63766	317.86734
-272.26666	-405.1411
-89.48798	-472.02097
296.38055	-490.31085
121.74123	16.122847
40.32619	159.6411
-650.4855	-357.8767
-267.39505	-647.4669
964.76514	-296.65085
-476.65247	1592.391
760.2294	-1000.4979
72.37301	-805.4576
8.170269	-281.45993
393.42035	-266.65936
84.49348	-614.525
-122.2522	-162.89474
-146.51021	-345.83417
-169.5544	-529.09406
448.2111	-607.0586
-325.72195	205.62859
127.98666	-260.8132
209.45639	419.92294
573.70306	-1336.896
642.28	-348.27255
-452.2358	-967.6373
561.5586	-376.64493
-388.64975	-277.66098
-398.1598	-956.85065
-267.88873	-872.84204
754.00543	-522.5294
181.85648	199.62787
-1594.9036	-524.0167
-123.60062	-1106.3657
-162.49141	-1036.7382
476.63696	2651.5647
-216.75378	-682.29376
735.6975	-683.9246
-214.97047	-372.51303
-14.149041	-801.008
1077.1681	473.7469
456.9676	1133.6674
-386.17896	-1094.1946
1127.8959	-970.411
1671.0273	-706.8357
879.51324	-125.16049
1423.1078	342.33624
-1385.9248	-5198.072
440.26523	-170.68849
199.27867	327.02332
-770.09045	-1022.2347
1167.1362	-523.27454
-318.71652	-310.75595
-40.365208	-1195.4597
1022.6368	-1027.6377
2001.6122	865.5645
531.08234	155.7556
1314.6158	-3673.2312
9682.856	166.43422
-7832.676	-16803.848
-2187.7095	4754.942
-2715.8062	273.8473
-1440.0223	-3223.2668
59.306683	-856.6243
-1099.8328	-127.664154
-1490.5193	-1254.2708
1343.0951	-437.08624
-1939.6635	332.36783
-2237.9817	-2870.2134
4086.377	-3797.0928
2517.5354	2409.617
-9319.458	-6714.5376
-2310.547	-2058.719
564.3717	717.4421
-1487.6606	1235.6428
-2235.346	889.87695
-2282.8408	-1682.9633
409.1837	-644.11847
-719.5953	-1997.5088
-843.13727	2708.7302
-1434.5035	758.1542
-2121.6536	-585.6671
-3836.6545	-3139.9993
10003.228	8004.9224
-67.54529	-2627.9368
-2092.2324	-4061.1643
-639.199	-4412.974
698.0867	-539.1611
2340.5427	884.1196
-2386.5132	-243.60632
-1479.5806	-6357.5483
1932.6212	-2085.049
-1074.9579	-1065.5502
-1666.3054	-2857.062
1945.046	-3024.2314
-10693.362	-8061.72
152.57828	5055.1685
-2973.4058	-1392.5271
-1151.1731	-1438.4247
305.84796	652.08167
-3103.2473	50.200138
-690.5015	-5286.562
2813.15	-167.19324
-1800.3075	-3135.788
-4020.2446	-6527.1743
-378.91663	-7216.0356
3856.706	-4556.935
-50211.953	-21858.336
12214.582	29232.38
-6515.3096	13336.511
-3338.6555	-2763.013
1827.203	-886.7796
-482.3014	4904.6255
-896.39935	4149.213
-845.8016	2648.4358
-1969.8048	-1033.5934
-1235.1758	-883.2118
761.9164	-1985.6823
2556.2378	2547.3872
-20729.65	-1088.1625
2054.09	10487.066
1535.6766	517.1204
5235.024	2578.657
-2165.778	7080.0483
-4862.4063	583.9728
1072.5554	-4457.501
4028.926	1892.802
298.37234	9867.107
-3966.7124	1504.2533
1987.9669	-3029.3518
2327.97	303.4771
17129.664	6392.891
-12114.756	-12752.591
-1058.7744	-4542.348
-2984.6501	3454.978
-2517.818	-2161.1187
1441.0421	-453.61142
-2944.7915	1562.7412
-5816.4023	-1512.9208
-870.1826	-3350.4844
-1072.7463	-25.267092
-4730.748	3548.4478
-5470.967	-3027.2554
-16600.277	-682.5511
11860.255	17871.172
-5284.947	3150.1978
-60.279823	-4193.225
5119.75	152.38599
-2962.7314	6360.761
-5853.4443	-307.33087
2180.611	-4017.7046
-1120.2781	1840.569
-7036.7275	2166.267
-7519.4995	-3903.1729
-823.4352	5047.291
-50812.234	12522.571
49495.21	39886.84
1188.8221	1947.0293
9771.299	-7477.6953
5321.887	2395.2021
-1160.0557	603.6453
8892.169	-2181.3909
5413.1216	5262.602
-4438.326	662.2675
-2103.1597	-6284.7764
9795.802	-3378.0774
1218.1669	10837.276
-20430.05	6925.6167
22867.97	2267.4636
7871.9976	-799.7853
3455.7217	-1469.1338
173.06471	-126.49331
2728.2676	-2965.1611
2529.2393	-1006.4184
3312.0957	-903.3606
4106.4365	-1330.6563
3622.8906	1015.53204
-809.6114	-4341.3086
1180.9055	-6409.2993
15327.868	-6800.7793
-20829.51	-3423.9119
-2820.9612	692.8912
1017.0842	564.39734
2639.6252	1566.4154
-912.6399	2621.6187
-4014.9407	-2750.938
2475.9705	-1617.329
847.05664	3478.6216
-2924.6497	1903.0668
525.6686	-1747.6821
4093.903	766.40936
-7457.707	9140.336
18664.797	1305.9165
-55.37585	-8199.513
3558.629	-7447.4614
1744.2833	3238.671
-2981.7334	-3318.3743
1618.9489	-8577.414
5231.7656	-3062.9329
3248.9692	1556.6897
-3082.3406	-6524.807
-3678.674	-14767.363
4034.2957	-12790.811
22391.525	-19727.545
-103894.336	-1944.3479
19965.047	11938.293
9748.487	25549.752
-9338.083	9825.466
-6087.529	-1192.4169
1048.4503	-124.37445
6139.9043	7386.587
-804.9541	12002.624
-4880.3164	1423.8042
2487.6196	1030.7031
7338.8286	1984.124
-1251.6263	9816.553
13203.363	84.07704
-5044.519	-6038.6865
745.24005	-4109.262
1221.5674	3303.77
-1040.8213	2076.0652
482.32507	19.358234
-66.693565	631.2786
1013.4818	616.063
474.49033	-3108.407
825.105	989.2567
-1713.1191	1921.8907
-1944.0582	-2550.6284
-10801.72	950.017
8941.336	5967.458
765.8855	7258.968
-1809.8229	-373.79425
1796.0454	-540.9926
3001.4663	293.44583
767.3691	2714.8108
1249.3663	2235.9175
-234.21553	865.4977
1081.8092	1321.3019
1513.6049	-659.23926
4397.6265	3908.641
9284.699	1946.3767
-7858.4907	-4974.9307
2756.7134	-4658.392
5336.011	1194.0454
-1736.9485	4209.6064
-2339.2927	-2768.311
1289.7428	-1643.8888
1786.5416	480.1276
2010.331	3415.9075
818.5147	-742.68604
2450.1592	1340.3016
-1135.4171	954.6981
18619.148	-10474.705
-12332.876	-2875.0913
-2640.8625	-2529.774
-1619.2091	596.8717
-1335.1212	-952.16547
2132.741	-1117.9398
-1154.5123	2090.1196
-3195.4563	-633.1597
-642.45	-1962.5531
1769.9742	448.7992
-118.09004	1732.6783
-754.67706	477.56985
2300.6782	-4203.175
-3671.0688	-144.55824
-1484.9315	387.2811
66.13836	123.088005
821.17267	896.5467
-2388.3547	902.9578
-606.98285	-1094.1143
576.7319	-436.98892
-13.785761	861.9974
-1019.3747	358.74042
-2582.5083	322.9297
1128.6702	759.6422
-1317.7448	1200.6813
2746.1543	145.0688
-783.677	161.45111
-1322.3451	210.23712
-160.53738	-583.5593
20.047312	336.67328
561.5502	1250.6073
-740.01117	882.8265
-485.84772	-99.811295
826.70087	-318.45056
481.76196	810.69855
-378.05118	213.97563
117.594345	166.49582
-306.19843	352.79358
-157.04764	-538.5614
965.4656	221.18994
-215.97707	1184.2823
-743.8494	-120.382774
310.14755	-381.98755
422.19928	381.3672
-87.75391	422.93878
-157.93736	133.5217
-8.164852	61.183014
94.86038	119.75413
125.026245	197.37617
-33.663574	354.2366
-139.67361	138.4407
-53.050552	95.61207
83.18591	108.25682
75.35205	264.91983
-27.356318	204.66689
-64.35257	122.136406
-13.551384	71.53982
56.191685	88.6577
69.58114	248.57497
-44.778797	216.81955
-116.226555	152.6705
-74.40111	47.948963
52.167522	84.40511
97.71576	133.51678
47.748764	277.39615
-92.99407	220.13316
-98.414246	45.42519
105.5822	11.113259
158.62221	255.16373
-50.80812	322.95395
-214.23839	152.64604
-98.42993	-65.00508
182.9571	-40.688046
231.11697	270.4475
-61.60397	355.22095
-184.45078	138.0404
-81.17362	-46.69682
164.62125	-34.5398
234.93484	227.73611
-9.071804	388.38034
-266.70938	182.30794
-96.63618	-137.44975
212.60167	-40.880646
261.60507	250.67545
-25.733925	435.05432
-300.8881	178.8593
-121.32047	-172.29712
228.25557	-78.913536
339.7907	234.277
8.785006	519
-391.69547	223.28882
-244.70004	-209.06184
255.95207	-375.5563
820.02325	356.3912
-369.23206	1202.0502
-1184.5149	-489.95242
881.4681	-975.6213
777.7886	1155.7275
-955.4649	479.65475
5.8964586	-503.00394
116.728966	299.69165
-201.75642	-332.46317
899.20123	78.40409
-236.816	1214.116
-1119.8685	-441.70895
739.8595	-892.5007
771.2313	847.15045
-591.6029	611.5173
-325.4963	-276.44836
132.36235	-148.84814
257.5174	-21.360115
279.86548	334.9024
-177.29909	434.5634
-317.6553	-3.6706629
18.884378	-207.5014
282.81332	-3.0650754
196.68475	349.10126
-199.84273	325.01974
-240.69011	-41.699276
39.620964	-173.85045
269.3157	-8.029529
202.70569	303.61224
-146.69609	302.7439
-199.86798	-26.12644
63.906113	-142.02618
222.10078	10.120304
198.43317	257.1506
-90.230606	305.78195
-192.52873	22.29963
35.332897	-91.4677
160.95004	27.030823
151.48244	154.6223
-19.489199	251.46353
-136.0493	18.312658
115.93673	-32.37983
65.288086	150.74219
48.437916	40.356876
90.55222	208.94963
-130.05513	106.32998
52.493008	-39.161842
80.26517	79.628624
166.85458	38.90546
131.89354	408.90506
-468.8492	72.216
366.88605	-532.0305
713.3961	861.81213
-1092.2399	691.4488
-379.86377	-1152.8718
1225.2555	-96.88261
74.36758	1159.0753
-827.0369	151.00752
-127.8553	-482.1481
308.13492	-169.38678
382.9225	196.93614
14.132468	533.3788
-415.90555	167.46114
-153.54005	-283.88815
223.951	-129.39377
315.0354	212.81221
-54.896244	421.3913
-326.82016	59.419846
-200.62274	-135.81992
384.06497	-309.70172
71.743546	299.08035
247.08885	383.49857
-598.627	84.39119
37.557106	-171.60649
108.771706	-308.06326
504.54858	206.68118
-15.015403	666.8152
-609.70886	6.8459105
-128.88687	-284.5505
293.11496	-538.9811
906.30383	529.53345
-680.8169	992.2793
-688.57227	-628.38983
458.48587	-498.36218
424.91837	139.07527
273.68347	444.08
-836.2029	840.2853
-265.11868	-854.0593
724.03375	-714.41394
-116.81905	733.11523
341.18073	520.92
-461.05127	30.796349
-544.3122	-585.73615
721.9043	-326.95154
471.49182	367.4794
-457.21188	544.4534
-642.8122	-420.4361
29.193014	-944.76465
13.445474	641.96045
-131.55501	803.9468
-549.7155	-470.671
-529.16516	1059.1168
517.1605	-376.73325
236.10324	411.41702
-187.83081	546.97284
354.07095	53.54763
283.3872	-45.51793
-733.0298	350.74292
575.4033	-562.13367
218.1977	567.6877
84.672585	616.4107
-550.52405	-335.26736
38.056538	-598.5162
605.8528	790.953
242.85097	269.8053
-492.04395	-256.7457
-331.97516	107.2855
439.17133	-113.963135
281.6304	197.05855
-116.01748	302.89825
-271.917	73.91683
50.000874	-133.07712
85.58754	126.96192
274.4377	-104.74583
-29.270441	581.58246
-394.05884	-206.91583
225.6652	6.3420367
-42.611904	0.89087516
249.49078	123.402824
-60.01668	254.9674
-65.06367	102.871
-64.980804	-113.73716
200.83308	22.05641
96.698235	129.36792
-33.1042	137.18182
-89.6194	70.39994
15.9958315	-20.620552
120.10078	-27.721487
72.31565	87.43377
28.449656	180.7597
-31.231125	71.5568
-12.032382	-22.15302
70.64261	-39.76466
47.5809	96.18089
53.721127	138.75
-73.356804	106.71685
129.99579	94.22474
129.19283	-277.1082
-292.96423	140.62035
209.63231	473.32443
243.95392	-233.28926
-295.71564	-79.86457
87.451294	260.29315
159.94536	2.8279955
-58.69953	66.80537
20.877604	83.354355
-3.242575	5.06334
22.95335	64.77761
59.720142	65.67531
22.685379	54.361595
11.506368	64.00335
8.983847	42.67966
-4.7297263	51.43261
6.6520863	76.22615
38.935066	16.57083
16.82089	8.233236
25.125597	90.39651
29.24558	61.789154
-3.2341158	10.36129
6.882552	45.238262
44.617474	48.04358
26.788229	61.367928
5.489745	58.339417
18.48089	13.033538
32.858627	25.057579
38.68924	60.1771
25.25041	73.92753
-7.8811507	69.72695
11.775417	19.277723
39.157074	4.6260595
36.931786	76.17315
16.933273	121.22669
-6.379843	26.119448
10.431725	7.1450415
16.771257	-20.59932
107.4899	84.29547
18.500355	131.04228
-47.08285	26.287592
-28.283926	-39.349216
99.78734	-76.98696
71.714455	159.22678
-84.71091	242.72183
200.36421	68.245384
76.17229	-201.25233
-333.58038	-178.3853
-128.19305	365.38327
1058.0546	903.09485
-836.3252	-1489.4272
-117.308174	1169.3762
350.9651	-579.76984
419.00247	290.7193
-320.4528	545.15204
-491.35413	-312.1582
453.2463	-355.86478
372.955	511.42603
-316.33362	263.1197
20.779549	-270.85297
188.23732	78.53512
50.627254	57.29395
53.14971	41.152374
10.039674	118.26379
-1.8802377	38.67657
29.833096	70.01583
31.084215	29.14895
43.430595	95.29352
89.10953	79.33303
26.304855	134.30505
-5.0901093	18.771475
80.623985	2.8805625
88.50246	83.358154
108.19709	52.01939
70.9386	83.630264
1.1187514	42.6567
45.938766	8.248428
103.99045	-3.1585886
161.64374	84.78259
66.70386	118.1968
8.094569	59.59222
37.12285	-58.833668
98.46009	-6.8252378
150.62582	68.13292
76.48838	240.48778
-32.275646	-154.85341
27.485107	-55.000362
127.200935	104.62401
208.557	113.67389
205.11461	109.038506
94.35413	230.8108
-116.788025	-83.7414
350.92987	-241.72263
750.56177	361.5087
266.18057	440.2319
-345.4745	-348.3333
1137.9088	-1010.58325
725.12317	-425.50238
-3.3574624	825.8618
-1169.329	-3209.1145
-637.93823	348.07
-518.1817	1673.9824
306.2103	-145.26181
137.41716	-485.42233
240.92139	58.363586
-163.6051	-211.72003
-418.06076	-163.42798
-103.158875	5.775626
-177.35916	-42.24414
-56.563408	148.69493
-58.662804	113.47818
-61.564816	-8.906118
-50.241528	-1.0004112
19.655333	52.02345
-50.587593	30.907005
-59.250446	56.243088
-65.86993	19.413069
60.396034	7.064443
44.426174	38.764957
-6.2910233	83.63057
-35.54735	36.26841
-34.430714	13.908433
-7.1240664	11.801571
87.742096	46.442467
10.024784	34.810898
-9.9279585	46.5085
-10.391242	-24.983282
25.770802	9.954392
39.841507	38.89042
13.904376	102.695694
-14.886607	29.081753
-31.135012	-22.754734
114.40751	-58.731815
161.13208	65.19612
82.180016	133.85306
36.695732	-14.344484
63.66119	-147.9413
130.31525	-65.231895
13.653087	60.670876
160.01674	107.5752
245.48332	197.19464
214.3673	-305.2697
254.7899	-497.353
490.71045	-85.69665
391.40985	-275.51392
-520.4313	-723.3388
-692.8699	371.65216
2386.5137	-2517.3533
-2522.4417	143.40086
-1455.0376	53.520332
147.14435	230.87846
-970.4978	443.08554
633.0117	59.27126
37.74656	525.1326
-648.458	358.30646
194.93683	-468.93015
-283.03687	-726.3482
33.27912	958.63916
-131.41649	996.1286
-62.30017	-1502.0667
-576.71747	636.1162
72.12367	93.29455
691.2258	628.4542
-727.28766	-191.3833
209.79756	-146.96864
-132.00946	139.84293
302.42902	-348.14554
-723.1171	347.06787
-206.87769	783.619
481.95215	61.83212
-134.84027	-9.399743
662.9332	869.57263
1356.3436	59.773872
287.51685	-1240.4928
-529.4932	-815.5548
-79.65357	-91.56275
21.075659	8.0224
252.63899	-308.94998
-260.4714	-304.0566
88.122665	-540.38477
-646.3586	-856.88824
281.8436	137.10274
-499.27942	-250.30649
-733.28125	-1182.6554
-897.4872	945.77
-17.746313	-581.2876
-41.400467	78.13731
-1015.8602	261.2541
-167.09006	365.75867
-302.51886	-99.420425
326.14417	606.3089
659.21423	-358.89603
-146.82004	-1110.2894
-918.6084	198.62329
17.13157	-744.97723
-2105.9448	-4574.091
-3079.8313	6686.5083
136.47923	-625.7156
830.24396	917.0326
-139.06808	631.8833
-122.44242	-438.58267
-173.51295	1486.6724
-144.90268	679.5428
693.37067	-112.0451
-447.2901	-593.1226
977.4711	932.17096
-484.4499	564.85785
-844.92426	-1511.8242
-602.86127	2122.1064
796.77747	-19.68672
1182.074	142.69252
-615.84375	272.87564
-471.18655	191.93828
442.7389	-329.66864
525.88196	-451.66476
-867.02515	1099.1938
148.80356	307.32736
268.9469	419.68903
420.04944	-889.30695
119.67439	1518.3313
1485.1462	-2576.6536
-1090.7079	348.6958
-1899.6967	56.232098
163.49715	-375.63068
822.7752	1233.9781
-876.20593	-806.7217
160.78009	468.72748
-742.32306	528.3945
668.9281	-863.12305
-372.1926	-204.33095
-548.53937	454.44394
-1657.9252	-1384.6216
-911.91797	3209.4492
429.2302	-1005.75195
658.29047	1084.0149
-101.15099	1266.7064
-821.61304	-1146.8563
147.98058	73.23154
502.1785	785.83594
-1045.0411	343.9702
-211.5276	-42.022358
-1207.6796	58.71465
-313.57803	1196.6909
-2172.3408	-416.07446
932.11145	7192.305
2058.6821	-824.2245
2071.854	-767.9807
583.54663	1158.1328
760.166	-875.77954
433.67035	606.59155
301.6662	286.73056
726.4894	-887.62115
778.4776	-374.67896
259.68973	600.71515
-1109.1188	-801.00464
160.35599	274.3972
858.817	1483.3668
720.0844	-877.17255
115.40194	93.33186
135.53264	-104.43798
234.37793	9.395632
387.07697	-76.76813
61.643547	-147.70729
136.44737	672.9603
1174.831	-247.36768
16.949265	-620.973
513.0713	-411.19202
429.68848	-9.870234
-447.53925	-1954.1509
-588.4792	672.3754
-746.3801	17.203424
537.47516	60.999096
-106.99695	75.55214
-230.44133	-305.967
-234.48808	260.172
118.36118	116.17127
-94.053665	177.37498
163.53065	-29.432749
72.345566	76.588356
-78.39498	-52.37847
-53.942223	197.94635
274.89224	214.20822
22.824673	-217.01543
183.11424	186.20718
130.92397	-85.456436
101.53566	-57.713276
-81.48384	-141.395
51.646828	98.79578
178.18864	-117.26139
-15.4770355	-119.081635
-52.178036	21.635324
65.68832	-56.007786
0.85009587	-196.97589
-157.4502	-184.56415
-188.81982	68.94529
29.16535	121.54207
-199.19243	30.563934
79.283554	57.779934
-92.54929	63.76891
50.544083	13.635338
-25.861965	76.30416
-43.14983	31.305271
-5.444235	101.93749
0.96569556	40.43329
39.178394	87.076775
-12.340263	45.447063
7.2097306	65.600815
71.28436	48.588764
25.139957	-24.28933
44.431458	3.879776
-56.346844	78.00988
17.512665	17.783667
-19.95539	19.802853
66.168884	60.793716
7.207222	5.543564
20.75807	86.19539
-83.656075	-8.261722
73.97203	-80.30543
58.50831	133.82834
-87.57324	56.42092
-25.365795	-37.26311
65.50408	18.123749
9.950535	62.521927
-25.154566	31.469532
-2.5004344	13.169929
-8.234531	35.437977
-13.767539	14.03656
-0.9422336	50.771652
-6.2041187	37.411163
0.37397945	63.667522
-19.754515	32.119884
22.669178	32.27593
7.7228675	51.614258
-0.58584255	35.226685
2.9691882	34.399834
5.7459116	33.78002
0.71271735	36.269505
2.64488	34.79277
0.8663828	37.03556
2.8572354	35.38833
-1.0197191	35.049934
3.0393314	38.182705
1.2617351	35.258728
2.2842216	35.0935
0.911488	35.781506
0.018536521	34.746418
0.90455633	35.31706
0.4491492	35.64653
0.21061286	35.012524
-0.002052383	35.6426
-0.21484238	35.012966
-0.45281765	35.64653
-0.9092175	35.314857
-0.022960255	34.746635
-0.91564804	35.780685
-2.2883	35.0938
-1.2650259	35.258793
-3.0436149	38.18302
1.0157323	35.05021
-2.8614001	35.388054
-0.8699433	37.03623
-2.6492875	34.793053
-0.7171195	36.269543
-5.7495584	33.780663
-2.9732666	34.39977
0.58171016	35.226772
-7.7265787	51.614525
-22.673359	32.276337
19.750416	32.119305
-0.37824	63.667645
6.2001967	37.41067
0.93783146	50.771587
13.763443	14.036139
8.230151	35.43814
2.4957516	13.170209
25.150284	31.469662
-9.954457	62.521854
-65.50897	18.12412
25.361069	-37.262768
87.56929	56.42049
-58.512463	133.8279
-73.976326	-80.305176
83.65167	-8.261678
-20.762976	86.194176
-7.211074	5.541708
-66.17417	60.793144
19.95134	19.803501
-17.516775	17.783419
56.343117	78.00999
-44.43542	3.8800673
-25.143938	-24.288464
-71.28855	48.589012
-7.213922	65.60103
12.33613	45.447365
-39.18271	87.07789
-0.96968234	40.433094
5.4397244	101.93749
43.14551	31.305445
25.85795	76.30422
-50.54903	13.635802
92.544846	63.76939
-79.28802	57.780777
199.1888	30.564026
-29.170076	121.54261
188.81564	68.945175
157.44604	-184.56346
-0.8544495	-196.9746
-65.69266	-56.007915
52.17295	21.635876
15.472795	-119.0812
-178.19073	-117.26005
-51.650276	98.79569
81.48016	-141.39468
-101.53987	-57.712933
-130.9277	-85.455696
-183.11914	186.20789
-22.82888	-217.01344
-274.89612	214.20839
53.93875	197.94753
78.390366	-52.379246
-72.34906	76.58889
-163.53445	-29.432413
94.04899	177.375
-118.36577	116.17218
234.48454	260.17175
230.43723	-305.96628
106.99306	75.55305
-537.47815	60.999313
746.3759	17.20297
588.4753	672.3761
447.53473	-1954.1504
-429.6922	-9.868594
-513.0746	-411.1906
-16.953516	-620.97253
-1174.8348	-247.36662
-136.45084	672.96094
-61.64742	-147.70699
-387.0808	-76.76744
-234.38191	9.39657
-135.53697	-104.437225
-115.406006	93.333046
-720.08856	-877.1722
-858.81915	1483.3677
-160.36038	274.3971
1109.1146	-801.003
-259.69394	600.7159
-778.48175	-374.6789
-726.49304	-887.62067
-301.66983	286.73166
-433.67416	606.5913
-760.1695	-875.77844
-583.5505	1158.1337
-2071.8577	-767.98047
-2058.6863	-824.2243
-932.11554	7192.3057
2172.337	-416.0737
313.5731	1196.6913
1207.6758	58.71523
211.52328	-42.02128
1045.0378	343.9712
-502.1826	785.83655
-147.9848	73.23234
821.6082	-1146.8549
101.146095	1266.7074
-658.29474	1084.0154
-429.2342	-1005.7513
911.91364	3209.4497
1657.9219	-1384.6212
548.535	454.44482
372.18878	-204.33044
-668.9329	-863.122
742.3182	528.3964
-160.78394	468.72653
876.2009	-806.7208
-822.7828	1233.9789
-163.50049	-375.63046
1899.693	56.232082
1090.7037	348.69678
-1485.1508	-2576.6526
-119.6777	1518.3331
-420.052	-889.308
-268.9515	419.68997
-148.80722	307.32742
867.0214	1099.1948
-525.88513	-451.6642
-442.7434	-329.6677
471.18237	191.93922
615.8394	272.8773
-1182.0779	142.69308
-796.78125	-19.686024
602.85767	2122.1077
844.91925	-1511.8234
484.446	564.8586
-977.47534	932.1717
447.28635	-593.12085
-693.37524	-112.04458
144.9001	679.5439
173.50922	1486.6733
122.438324	-438.58252
139.06422	631.88434
-830.2476	917.03326
-136.48332	-625.71466
3079.8271	6686.51
2105.9402	-4574.089
-17.135515	-744.97687
918.60443	198.62437
146.81763	-1110.2876
-659.2179	-358.89575
-326.14886	606.30994
302.51453	-99.41948
167.08781	365.75992
1015.857	261.25577
41.396435	78.139786
17.742407	-581.28674
897.48236	945.77155
733.2777	-1182.6544
499.27567	-250.30527
-281.84766	137.1035
646.3544	-856.8871
-88.12629	-540.3836
260.46768	-304.05487
-252.64264	-308.9493
-21.07717	8.023314
79.64826	-91.55859
529.48956	-815.5538
-287.5209	-1240.4916
-1356.3479	59.77491
-662.93695	869.57336
134.8373	-9.399419
-481.9563	61.832657
206.87341	783.6189
723.11316	347.0684
-302.43292	-348.145
132.00523	139.84387
-209.80235	-146.96704
727.28455	-191.38104
-691.23083	628.4545
-72.127914	93.29554
576.7114	636.1154
62.296135	-1502.0663
131.41267	996.12976
-33.283134	958.6402
283.03278	-726.34656
-194.9412	-468.92862
648.4521	358.3066
-37.75093	525.1335
-633.01697	59.271294
970.4926	443.08716
-147.14867	230.87915
1455.0331	53.52182
2522.438	143.40216
-2386.517	-2517.351
692.8661	371.65454
520.427	-723.3375
-391.41364	-275.51178
-490.71432	-85.69621
-254.79413	-497.35226
-214.37115	-305.26846
-245.48781	197.19656
-160.02092	107.576866
-13.658632	60.672947
-130.31917	-65.23047
-63.66486	-147.94125
-36.699768	-14.343923
-82.18364	133.8543
-161.13649	65.19801
-114.411766	-58.730217
31.130955	-22.753267
14.88118	29.083609
-13.908908	102.69803
-39.845535	38.89122
-25.774872	9.955083
10.38753	-24.981276
